filename	read_id	run_id	channel	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	num_called_template	sequence_length_template	mean_qscore_template	strand_score_template	barcode_arrangement	barcode_score	barcode_full_arrangement	front_score	rear_score	front_begin_index	front_foundseq_length	rear_end_index	rear_foundseq_length	kit	variant
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_102_ch_1414_strand.fast5	c2761ad8-8a2e-4725-801e-05a35a46bd89	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	1414	129.09025	4.3205	2275	True	0.33875	2275	3.98175	2275	1606	11.069	-0.0009	unclassified	33.33333206176758	BC26_var2	33.33333206176758	16.576271057128906	21	49	40	48	BC	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_104_ch_1190_strand.fast5	586d093c-d1a9-48a3-922c-ae3f4c1b2162	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	1190	161.0455	9.8835	4962	True	1.2	4962	8.6835	4962	3509	11.531	-0.0002	unclassified	32.512821197509766	NB08_var2	14.88888931274414	32.512821197509766	61	35	3	29	NB	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_100_ch_1080_strand.fast5	a8fc1246-204c-4d27-a4f8-288f6bd6e42b	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	1080	173.95775	14.95025	8520	True	0.03875	8520	14.9115	8520	5922	11.487	-0.0002	unclassified	31.897436141967773	NB02_var2	17.200000762939453	31.897436141967773	112	34	105	33	NB	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_102_ch_2360_strand.fast5	1177368e-5d4f-4306-bfc2-c1c0a46a1455	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	2360	176.4315	12.476	7114	True	0.0265	7114	12.4495	7114	5107	9.635	-0.0002	unclassified	41.46666717529297	BC81_var2	41.46666717529297	6.03389835357666	41	48	37	43	BC	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_105_ch_1936_strand.fast5	98ad9dad-8175-4f75-b3e5-892858835118	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	1936	157.899	1.184	533	True	0.24975	533	0.93425	533	421	10.676	-0.002	unclassified	49.53845977783203	NB09_var1	49.53845977783203	25.64444351196289	31	38	111	30	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_100_ch_1414_strand.fast5	e18baa80-d596-4200-8a6a-112039c23cd7	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	1414	107.70375	20.7805	11638	True	0.413	11638	20.3675	11638	8997	10.824	-0.0004	unclassified	34.117645263671875	RAB12_var1	18.980392456054688	34.117645263671875	48	39	86	40	RAB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_106_ch_840_strand.fast5	36822114-419b-4aa0-a1c1-cddd7e5275e5	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	840	178.3295	7.242	4003	True	0.23675	4003	7.00525	4003	2813	11.356	-0.0005	unclassified	35.39622497558594	LWB12_var2	13.283019065856934	35.39622497558594	84	44	119	31	LBW	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_104_ch_608_strand.fast5	d6f63493-02b8-4b4c-8ed6-a73935b5653d	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	608	174.96775	13.94025	7760	True	0.36025	7760	13.58	7760	5333	11.303	-0.0002	unclassified	37.33333206176758	NB04_var1	21.0256404876709	37.33333206176758	76	28	44	38	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_109_ch_1936_strand.fast5	5157286b-3852-4a5f-830c-300b2de2cbd6	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	1936	159.8625	10.158	5775	True	0.05175	5775	10.10625	5775	4609	11.589	-0.0003	barcode12	86.4102554321289	NB12_var2	76.53333282470703	86.4102554321289	26	42	13	40	NB	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_115_ch_1936_strand.fast5	a4edc073-b4d8-47d7-8771-0edd1ea4fb8b	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	1936	171.24425	4.63775	2650	True	0.0	2650	4.63775	2650	1861	9.877	-0.0005	barcode11	83.28205108642578	NB11_var1	83.28205108642578	34.44444274902344	26	35	6	35	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_117_ch_1936_strand.fast5	06d197b0-49a5-4739-8e2a-97b0cc79b734	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	1936	176.042	1.27325	475	True	0.44075	475	0.8325	475	355	10.333	-0.0015	barcode11	69.23076629638672	NB11_var1	69.23076629638672	20.622222900390625	30	35	40	35	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_10_ch_669_strand.fast5	4bf815fa-c020-4e86-965c-8c48c7a92b08	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	669	15.96775	16.17175	9162	True	0.137	9162	16.03475	9162	7160	10.842	-0.0002	unclassified	32.63333511352539	BC46_var2	32.63333511352539	21.25423812866211	80	42	10	37	BC	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_119_ch_843_strand.fast5	233b5d50-72b6-42c2-970f-0c1c1e13d93a	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	843	129.64	11.44475	6539	True	0.0	6539	11.44475	6539	3860	7.179	-0.0004	unclassified	31.64444351196289	NB09_var1	18.0	31.64444351196289	33	40	101	30	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_108_ch_578_strand.fast5	6805b64a-99aa-4e5c-aa94-39a0fd82027f	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	578	107.462	33.623	19011	True	0.3535	19011	33.2695	19011	13435	11.679	-0.0001	unclassified	34.339622497558594	LWB11_var2	19.39622688293457	34.339622497558594	77	38	13	35	LBW	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_114_ch_328_strand.fast5	4e16fbea-cb25-47c2-86ed-ba3c8cc2e92b	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	328	162.12275	26.78525	15293	True	0.02225	15293	26.763	15293	10476	11.947	-0.0003	unclassified	36.150943756103516	LWB06_var1	36.150943756103516	27.01886749267578	62	29	101	41	LBW	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_123_ch_1936_strand.fast5	f692f7fa-9fb5-42ba-ac2c-6b10e775a17b	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	1936	178.79925	1.197	571	True	0.19625	571	1.00075	571	423	11.169	-0.0025	barcode09	87.4871826171875	NB09_var1	87.4871826171875	24.266666412353516	31	38	8	38	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_11_ch_840_strand.fast5	76119ee7-d7af-473b-a4b8-3f72379e28f5	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	840	65.03375	8.5735	4868	True	0.0535	4868	8.52	4868	2821	10.107	-0.0004	unclassified	35.155555725097656	NB12_var2	35.155555725097656	8.15384578704834	111	35	40	33	NB	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_116_ch_613_strand.fast5	f76173fe-52e4-44c3-854a-d25561c4b5b2	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	613	154.5745	34.33375	19455	True	0.2875	19455	34.04625	19455	7711	10.512	-0.0002	unclassified	32.622222900390625	NB02_var1	8.0	32.622222900390625	15	35	2	32	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_127_ch_1936_strand.fast5	94c779f0-f327-45aa-8a69-4b29f50af6da	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	1936	181.116	1.08225	530	True	0.1535	530	0.92875	530	391	10.041	-0.0035	unclassified	36.98039245605469	RAB07_var2	16.47058868408203	36.98039245605469	78	42	62	37	RAB	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_128_ch_563_strand.fast5	944d70b6-71d5-4941-951b-a9be10bb35ea	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	563	121.38775	1.0015	572	True	0.0	572	1.0015	572	378	8.926	-0.0025	unclassified	37.74359130859375	NB03_var1	37.74359130859375	23.244443893432617	89	22	23	27	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_12_ch_1032_strand.fast5	9207a1f0-72ef-437f-90d5-b7a03bd328d7	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	1032	16.629	1.12475	642	True	0.0	642	1.12475	642	331	7.529	-0.0028	unclassified	33.400001525878906	BC37_var2	33.400001525878906	17.288135528564453	28	51	104	46	BC	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_11_ch_1360_strand.fast5	d832c465-96f3-4d96-94d1-95b183b32f05	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	1360	15.58725	33.8335	19233	True	0.17575	19233	33.65775	19233	12247	11.232	-0.0002	unclassified	36.18867874145508	LWB03_var1	36.18867874145508	14.150943756103516	51	40	14	53	LBW	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_11_ch_1654_strand.fast5	7d849d31-febd-4821-9480-3e1d667f90f2	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	1654	17.58275	31.83775	18193	True	0.0	18193	31.83775	18193	8631	10.851	-0.0002	unclassified	36.733333587646484	BC13_var2	36.733333587646484	25.457626342773438	48	42	0	45	BC	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_12_ch_328_strand.fast5	a3449a87-4ba3-4a93-a526-863eb9d9fd7a	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	328	16.681	8.2895	4556	True	0.315	4556	7.9745	4556	2206	9.142	-0.0004	unclassified	40.56410217285156	NB12_var1	40.56410217285156	17.955554962158203	100	29	6	34	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_124_ch_1086_strand.fast5	28b85338-6ba5-475d-b631-b1e96b2873d7	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	1086	159.715	29.18775	16532	True	0.256	16532	28.93175	16532	11731	10.943	-0.0002	unclassified	28.627450942993164	RLB04	28.627450942993164	12.86274528503418	6	34	7	35	RLB	n/a
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_12_ch_1445_strand.fast5	02ca594b-134f-4fb7-a619-b22823bad534	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	1445	18.3085	25.30125	14378	True	0.13875	14378	25.1625	14378	10901	11.442	-0.0002	unclassified	32.70000076293945	BC81_var1	-1.01694917678833	32.70000076293945	82	64	27	51	BC	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_132_ch_422_strand.fast5	24eb550c-9f1e-479d-9e37-1df755b0214d	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	422	128.10175	8.357	4712	True	0.11075	4712	8.24625	4712	1732	11.251	-0.0006	unclassified	34.86274337768555	RAB07_var1	34.86274337768555	11.921568870544434	68	36	92	43	RAB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_133_ch_459_strand.fast5	8321109a-066b-4363-ae42-1bdcb1d4aaba	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	459	181.81025	3.881	2217	True	0.0	2217	3.881	2217	1301	9.868	-0.0007	unclassified	37.43589782714844	NB12_var1	37.43589782714844	34.266666412353516	66	24	66	33	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_12_ch_276_strand.fast5	d8534cd5-c3d4-4113-86ba-0539d66d3e8d	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	276	15.073	34.34325	19624	True	0.0	19624	34.34325	19624	13733	10.7	-0.0001	unclassified	36.90565872192383	LWB02_var1	36.90565872192383	19.169811248779297	0	40	60	42	LBW	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_12_ch_804_strand.fast5	5b1ed650-efbf-4f69-bc98-49c61730d3e1	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	804	61.94375	18.72825	10653	True	0.085	10653	18.64325	10653	7927	10.436	-0.0004	unclassified	38.153846740722656	NB08_var2	26.266666412353516	38.153846740722656	10	26	2	31	NB	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_12_ch_335_strand.fast5	229559cd-32b7-40ce-9e4a-7349ef69f752	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	335	17.57225	31.84875	18154	True	0.079	18154	31.76975	18154	12791	10.653	-0.0002	unclassified	34.82051467895508	NB07_var2	22.22222137451172	34.82051467895508	10	31	8	21	NB	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_13_ch_1340_strand.fast5	8563680f-c08b-4d9d-8009-d14a28c07b89	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	1340	18.65025	12.4365	7106	True	0.0	7106	12.4365	7106	4448	9.856	-0.0003	unclassified	33.02564239501953	NB06_var1	33.02564239501953	15.466666221618652	20	27	113	29	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_140_ch_2921_strand.fast5	facbd47a-0de5-4ccf-887c-702d22995945	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	2921	45.77525	3.64525	1814	True	0.47075	1814	3.1745	1814	1286	11.266	-0.0012	unclassified	33.132076263427734	LWB04_var2	33.132076263427734	11.886792182922363	0	30	34	46	LBW	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_135_ch_843_strand.fast5	7b1fbc33-9588-4dcd-960e-1211ea3ecb61	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	843	157.341	31.567	17723	True	0.55075	17723	31.01625	17723	13156	9.006	-0.0002	unclassified	33.45098114013672	RLB11	9.13725471496582	33.45098114013672	70	44	102	40	RLB	n/a
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_14_ch_1369_strand.fast5	c7f14742-963a-45f3-82c5-d823936a9315	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	1369	16.07775	2.70175	1487	True	0.099	1487	2.60275	1487	1036	11.125	-0.0012	unclassified	33.17948532104492	NB03_var1	33.17948532104492	31.200000762939453	17	27	90	34	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_13_ch_383_strand.fast5	052f12be-c1d5-4e0f-ad3f-7544049991f0	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	383	16.6905	32.73025	18589	True	0.199	18589	32.53125	18589	10818	8.31	-0.0002	unclassified	35.599998474121094	BC13_var1	18.101694107055664	35.599998474121094	1	42	87	48	BC	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_13_ch_567_strand.fast5	87276fb1-9c1c-4e68-a23f-628e094d31db	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	567	65.06975	29.8705	17068	False	0.0	17068	29.8705	17068	9358	6.851	-0.0002	unclassified	38.90196228027344	RAB04_var1	38.90196228027344	20.078432083129883	5	44	61	29	RAB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_143_ch_1563_strand.fast5	c95b2d28-1a95-485f-9f63-35de6937fc85	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	1563	166.21275	22.69525	12937	True	0.054	12937	22.64125	12937	9390	10.508	-0.0003	unclassified	33.233333587646484	BC31_var2	33.233333587646484	18.06779670715332	1	34	47	44	BC	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_13_ch_585_strand.fast5	c0963a65-885d-47af-ad71-f61952dd99c5	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	585	61.3995	33.54075	19103	True	0.10925	19103	33.4315	19103	14125	11.568	-0.0002	unclassified	45.33333206176758	RLB04	45.33333206176758	4.235294342041016	1	38	47	53	RLB	n/a
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_15_ch_385_strand.fast5	538c2859-9ed4-4146-ad31-b8273994965d	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	385	32.581	2.6165	1495	False	0.0	1495	2.6165	1495	558	6.129	-0.0013	unclassified	31.176469802856445	RLB03	31.176469802856445	-0.8235294222831726	60	41	22	36	RLB	n/a
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_16_ch_1080_strand.fast5	c42b75ed-842b-44ba-9356-51209945bfbd	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	1080	19.72725	1.105	631	True	0.0	631	1.105	631	410	7.092	-0.0025	unclassified	36.1016960144043	BC79_var2	14.866666793823242	36.1016960144043	110	39	87	39	BC	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_15_ch_137_strand.fast5	99c6e4bb-d858-446a-a84d-f51b05439c1c	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	137	61.40125	10.7305	5910	True	0.3875	5910	10.343	5910	1608	10.705	-0.0002	unclassified	30.820512771606445	NB10_var2	11.866666793823242	30.820512771606445	12	30	110	35	NB	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_14_ch_1405_strand.fast5	1155d5e1-cdbb-4e36-b7e1-e4fe9d8d81c3	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	1405	22.09175	27.329	15449	True	0.2925	15449	27.0365	15449	11852	9.739	-0.0003	unclassified	31.86440658569336	BC74_var2	8.833333015441895	31.86440658569336	2	47	82	50	BC	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_14_ch_2334_strand.fast5	c882a112-2d5b-4432-af05-35d6c4a23e68	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	2334	62.68225	32.25775	18347	True	0.14925	18347	32.1085	18347	13982	10.481	-0.0002	unclassified	32.33333206176758	BC89_var2	32.33333206176758	9.220338821411133	45	38	65	38	BC	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_16_ch_1278_strand.fast5	a6dc0cc1-e07b-43c2-98d6-71f1c51363dd	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	1278	63.43175	11.12175	6275	True	0.13925	6275	10.9825	6275	4694	10.649	-0.0003	unclassified	32.0512809753418	NB12_var2	10.533333778381348	32.0512809753418	0	40	0	29	NB	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_14_ch_296_strand.fast5	cbaa328f-bac8-4630-9181-ef3d455e070d	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	296	62.21775	32.72275	18644	True	0.09475	18644	32.628	18644	13252	11.252	-0.0002	unclassified	32.46666717529297	BC81_var2	32.46666717529297	20.372880935668945	51	38	8	56	BC	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_16_ch_801_strand.fast5	45b65660-93a6-492f-84e6-a1a45ab04fb7	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	801	15.87775	10.933	6247	True	0.0	6247	10.933	6247	3430	11.318	-0.0003	unclassified	34.599998474121094	BC72_var1	18.27118682861328	34.599998474121094	46	42	61	41	BC	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_16_ch_762_strand.fast5	32fa99a9-a268-4b22-97ac-2aa04714b9b2	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	762	16.40975	33.006	18547	True	0.54825	18547	32.45775	18547	12907	11.681	-0.0001	unclassified	32.512821197509766	NB09_var2	22.488889694213867	32.512821197509766	24	33	27	29	NB	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_187_ch_309_strand.fast5	1229876d-47e5-418a-9fba-88a9bf1e46f3	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	309	154.97725	26.54775	804	False	25.14025	804	1.4075	804	5	3.644	-0.004	unclassified	-22.35897445678711	NB01_var1	-22.35897445678711	-24.711111068725586	0	5	0	5	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_17_ch_137_strand.fast5	988f2aa2-567e-4dd2-81cc-ac9b564c5bae	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	137	72.14225	22.798	13027	True	0.0	13027	22.798	13027	3634	10.834	-0.0002	unclassified	33.17948532104492	NB01_var2	13.911110877990723	33.17948532104492	41	37	57	27	NB	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_16_ch_830_strand.fast5	e53b8441-5321-43f0-9b41-9d2da51fc87e	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	830	22.7845	26.6365	15201	True	0.03325	15201	26.60325	15201	11146	11.372	-0.0002	unclassified	39.5	BC37_var2	39.5	25.05084800720215	88	41	84	45	BC	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_18_ch_669_strand.fast5	83bb8438-77d2-460b-afa2-cb1680d50f5b	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	669	33.651	3.603	2024	True	0.05975	2024	3.54325	2024	1143	12.185	-0.0005	unclassified	32.566036224365234	LWB02_var1	32.566036224365234	25.132076263427734	72	30	4	25	LBW	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_17_ch_1830_strand.fast5	acd7e240-82d6-41de-a5e8-8dcaa44e3fee	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	1830	63.292	31.648	18084	True	0.0	18084	31.648	18084	13851	10.154	-0.0001	unclassified	32.588233947753906	RAB04_var2	23.019607543945312	32.588233947753906	3	32	89	29	RAB	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_17_ch_800_strand.fast5	f9fdb80b-08f1-47ec-bccb-9798b6216c95	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	800	63.6285	31.312	17877	True	0.026	17877	31.286	17877	13448	10.917	-0.0002	unclassified	39.69811248779297	LWB09_var1	39.69811248779297	24.867923736572266	52	41	96	42	LBW	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_209_ch_593_strand.fast5	203070af-a657-416b-b080-d01c7b0928d7	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	593	174.3005	3.5735	2009	True	0.05675	2009	3.51675	2009	1595	9.547	-0.0011	unclassified	32.20000076293945	BC67_var2	32.20000076293945	14.1694917678833	60	53	55	47	BC	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_207_ch_66_strand.fast5	6078a362-ceb8-4e94-9665-b0b66af0f462	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	66	153.183	9.81225	5370	True	0.41475	5370	9.3975	5370	4079	10.297	-0.0005	unclassified	34.7843132019043	RAB02_var1	34.7843132019043	8.352941513061523	110	36	76	48	RAB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_19_ch_1357_strand.fast5	ad23432a-572b-4d73-b5cb-94cd05a10873	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	1357	21.9005	17.5415	9890	True	0.233	9890	17.3085	9890	7211	12.312	-0.0002	unclassified	38.400001525878906	NB10_var1	19.487178802490234	38.400001525878906	93	19	76	34	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_18_ch_558_strand.fast5	3bac00d7-ff18-4e9e-9acc-d3cfdef40190	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	558	107.1805	29.27825	16730	False	0.0	16730	29.27825	16730	7713	6.522	-0.0002	unclassified	36.92307662963867	NB09_var1	36.92307662963867	18.844444274902344	38	26	92	30	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_216_ch_324_strand.fast5	0c1d040e-2194-4374-8081-9120bfad5a77	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	324	154.8775	1.5495	0	False	0.0	0	0.0	0	0	0.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_20_ch_526_strand.fast5	9b565e69-467c-4fed-92a5-aa3eb8f773f3	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	526	18.07075	2.1995	1084	True	0.301	1084	1.8985	1084	772	11.415	-0.0015	unclassified	32.45283126831055	LWB10_var1	28.867923736572266	32.45283126831055	74	37	1	30	LBW	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_18_ch_819_strand.fast5	5097d86a-052a-4baf-beee-5923531e5726	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	819	20.42425	28.9965	16569	True	0.0	16569	28.9965	16569	11331	11.802	-0.0002	unclassified	33.05882263183594	RAB03_var1	33.05882263183594	9.529411315917969	5	29	61	40	RAB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_21_ch_1357_strand.fast5	9947f349-7cb8-48bd-89c9-71eb4a730cbc	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	1357	39.6055	6.9335	3616	True	0.605	3616	6.3285	3616	2379	10.767	-0.0004	unclassified	31.91111183166504	NB03_var2	31.91111183166504	8.769230842590332	6	32	117	33	NB	var2
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_21_ch_280_strand.fast5	a2e200c5-92f2-49a1-bfc8-68ff00b1755b	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	280	38.5615	10.85525	5959	True	0.426	5959	10.42925	5959	4165	11.561	-0.0003	unclassified	31.28205108642578	NB03_var1	31.28205108642578	5.599999904632568	40	29	66	47	NB	var1
PCT0031_20180614_0004A30B00221D8D_1_A1_D1_mux_scan_Test_AmpSeq_36535_read_228_ch_1107_strand.fast5	88bd91f1-b5a0-45ea-8eb4-a13996230236	dc6f33ab40634a100dda29fa731d104f7d9c9b5d	1107	153.49475	7.86125	4340	True	0.26525	4340	7.596	4340	3166	11.523	-0.0006	unclassified	34.033897399902344	BC03_var1	34.033897399902344	18.266666412353516	4	36	40	36	BC	var1
